2025-02-05 21:29:00,197 - INFO - Connected to PostgreSQL database successfully!
2025-02-05 21:29:00,214 - INFO - Table 'detections' is ready.
2025-02-05 21:29:13,596 - ERROR - Error inserting data: column "xcenter" of relation "detections" does not exist
LINE 2: ...              INSERT INTO detections (image_name, xcenter, y...
                                                             ^

2025-02-05 21:29:36,699 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,700 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,700 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,700 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,702 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,702 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,703 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:36,703 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:38,920 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:41,387 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:41,387 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,175 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,176 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,177 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,178 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,178 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,179 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:42,180 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,580 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,580 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,949 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,949 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,951 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,951 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:43,951 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:44,690 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:44,690 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:45,066 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:45,066 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:45,803 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:45,803 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:46,722 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:46,722 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:46,731 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:46,731 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:46,731 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:46,732 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:47,175 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:47,175 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,239 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,578 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

2025-02-05 21:29:48,588 - ERROR - Error inserting data: current transaction is aborted, commands ignored until end of transaction block

